SATELLITE_ID,OWNER_OPERATOR_ORG_CODE
13423,NPOE
13424,NPOE
13425,NPOE
13426,RVSN
13427,MVD
13428,RVSN
13429,PVO
13430,PVO
13431,TCAN
13432,MOM
13432,MSVYAZ
13433,RVSN
13434,RVSN
13435,NPOE
13436,NPOE
13437,RVSN
13438,NASA
13439,NPOE
13440,NPOE
13441,VMF
13442,VMF
13443,VMF
13444,VMF
13445,VMF
13446,RVSN
13447,NASA
13448,MO
13449,MO
13450,RVSN
13451,RVSN
13452,MO
13453,MO
13454,MO
13455,MO
13456,MO
13457,MO
13458,MO
13459,MO
13460,MO
13461,MO
13462,MO
13463,MO
13464,MO
13465,MO
13466,MO
13467,MO
13468,MO
13469,MO
13470,MO
13471,MO
13472,MO
13473,MO
13474,MO
13475,MO
13476,MO
13477,MO
13478,MO
13479,MO
13480,MO
13481,MO
13482,MO
13483,MO
13484,MO
13485,MO
13486,MO
13487,MO
13488,MO
13489,MO
13490,MO
13491,MO
13492,NASDA
13493,NASDA
13494,MO
13495,MO
13496,MO
13497,RVSN
13498,MO
13499,MO
13500,RVSN
13501,PVO
13502,USAF
13503,PVO
13504,PVO
13505,PVO
13506,VMF
13507,PVO
13508,VMF
13509,MO
13510,NASDA
13511,USAF
13512,USAF
13513,USAF
13514,USAF
13515,PVO
13516,PVO
13517,RVSN
13518,NASA
13519,MVD
13520,RVSN
13521,MAI
13522,NPOE
13523,NPOE
13524,NASA
13525,NASA
13526,NASA
13527,NASA
13528,NASA
13529,NASA
13530,NASA
13531,NASA
13532,NASA
13533,NASA
13534,NASA
13535,NASA
13536,NASA
13537,NASA
13538,NASA
13539,NASA
13540,MAI
13541,NPOE
13542,MO
13543,MO
13544,MO
13545,MO
13546,MO
13547,RVSN
13548,MO
13549,MO
13550,MO
13551,MO
13552,VS
13553,MO
13554,MSVYAZ
13555,RVSN
13556,RVSN
13557,MAI
13558,NPOE
13559,RVSN
13560,NPOE
13561,NASA
13562,NASA
13563,NASA
13564,NASA
13565,NASA
13566,NASA
13567,NASA
13568,NASA
13569,NASA
13570,NASA
13571,NASA
13572,NASA
13573,NASA
13574,NASA
13575,NASA
13576,NASA
13577,NASA
13578,NASA
13579,NASA
13580,NASA
13581,MO
13582,MO
13583,RVSN
13584,RVSN
13585,PVO
13586,RVSN
13587,RVSN
13588,VMF
13589,MOM
13590,MO
13591,RVSN
13592,VMF
13593,VMF
13594,VMF
13595,INTEL
13596,NPOE
13597,MO
13598,RVSN
13599,NASA
13600,VMF
13601,VMF
13602,VMF
13603,MO
13604,RVSN
13605,RVSN
13606,MO
13607,MO
13608,RVSN
13609,RVSN
13610,RVSN
13611,MO
13612,RVSN
13613,MO
13614,MO
13615,VMF
13616,MO
13617,VMF
13618,RVSN
13619,MO
13620,VMF
13621,VMF
13622,VMF
13623,VMF
13624,MSVYAZ
13625,RVSN
13626,RVSN
13627,PVO
13628,RVSN
13629,RVSN
13630,RVSN
13631,AMC
13632,NASA
13633,MO
13634,MO
13635,VMF
13636,DOD
13636,USAF
13637,DOD
13637,USAF
13638,NPOE
13639,USAF
13640,RVSN
13641,MO
13642,RVSN
13643,USAF
13644,RVSN
13645,VMF
13646,VMF
13647,VMF
13648,MO
13649,RVSN
13650,NASA
13651,SBS
13652,TCAN
13653,VMF
13654,MO
13655,MO
13656,MO
13657,MO
13658,SBS
13659,CIA
13659,NRO
13660,USAF
13661,MO
13662,RVSN
13663,MAIO
13663,MOM
13664,MAIO
13665,MO
13666,TCAN
13667,PVO
13668,PVO
13669,MO
13670,RVSN
13671,RVSN
13672,MO
13673,MO
13674,MO
13675,RVSN
13676,RVSN
13677,MO
13678,RVSN
13679,MO
13680,VMF
13681,VMF
13682,VMF
13683,PVO
13684,NASA
13685,MO
13686,RVSN
13687,VMF
13688,VMF
13689,VMF
13690,VMF
13691,VMF
13692,RVSN
13693,RVSN
13694,PVO
13695,PVO
13696,RVSN
13697,RVSN
13698,RVSN
13699,RVSN
13700,NPOE
13701,RVSN
13702,RVSN
13703,RVSN
13704,RVSN
13705,RVSN
13706,RVSN
13707,RVSN
13708,RVSN
13709,RVSN
13710,RVSN
13711,RVSN
13712,RVSN
13713,RVSN
13714,RVSN
13715,RVSN
13716,RVSN
13717,RVSN
13718,GMS
13718,MO
13719,RVSN
13720,MO
13721,RVSN
13722,RVSN
13723,PVO
13724,PVO
13725,MO
13726,RVSN
13727,MO
13728,MO
13729,PVO
13730,MO
13731,PVO
13732,PVO
13733,PVO
13734,PVO
13735,PVO
13736,USAF
13737,USAF
13738,USAF
13739,MO
13740,RVSN
13741,MO
13742,MO
13743,PVO
13744,PVO
13745,TSSKB
13746,RVSN
13747,VMF
13748,VMF
13749,MO
13750,PVO
13751,RVSN
13752,MO
13753,USAF
13754,MO
13755,MO
13756,MO
13757,VMF
13758,RVSN
13759,MO
13760,MO
13761,MO
13762,MO
13763,MO
13764,MO
13765,MO
13766,MO
13767,MO
13768,MO
13769,RVSN
13770,VS
13771,RVSN
13772,PVO
13773,USAF
13774,USAF
13775,PVO
13776,PVO
13777,JPL
13777,NIVR
13778,NASA
13779,MO
13780,RVSN
13781,VMF
13782,NASDA
13783,JPL
13784,MO
13785,RVSN
13786,NASDA
13787,MO
13788,MO
13789,MO
13790,MO
13791,NRO
13791,USN
13792,USN
13793,MVD
13794,RVSN
13795,NASA
13796,MO
13797,MO
13798,MO
13799,MO
13800,MO
13801,MO
13802,MO
13803,MO
13804,MO
13805,MO
13806,MO
13807,MO
13808,MO
13809,MO
13810,MO
13811,MO
13812,MO
13813,MO
13814,MO
13815,MO
13816,MO
13817,MO
13818,VS
13819,RVSN
13820,PVO
13821,PVO
13822,PVO
13823,PVO
13824,PVO
13825,NASA
13826,NASA
13827,NASA
13828,PVO
13829,MONBU
13830,MONBU
13831,PVO
13832,PVO
13833,PVO
13834,USN
13835,USN
13836,PVO
13837,PVO
13838,PVO
13839,PVO
13840,PVO
13841,PVO
13842,PVO
13843,MO
13844,NRO
13844,USN
13845,NRO
13845,USN
13846,MONBU
13847,MO
13848,MO
13849,NRO
13849,USN
13850,MO
13851,RVSN
13852,PVO
13853,PVO
13854,PVO
13855,PVO
13856,PVO
13857,PVO
13858,PVO
13859,PVO
13860,PVO
13861,PVO
13862,PVO
13863,PVO
13864,PVO
13865,PVO
13866,PVO
13867,PVO
13868,KBSAL
13869,RVSN
13870,MO
13871,RVSN
13872,MO
13873,MO
13874,NRO
13874,USN
13875,MOM
13875,MSVYAZ
13876,RVSN
13877,RVSN
13878,MSVYAZ
13879,RVSN
13880,RVSN
13881,RVSN
13882,RVSN
13883,MO
13883,MOLN
13884,RVSN
13885,RVSN
13886,MO
13887,RVSN
13888,RVSN
13889,MOLN
13890,MO
13891,MO
13892,MO
13893,MO
13894,MO
13895,RVSN
13896,RVSN
13897,RVSN
13898,RVSN
13899,RVSN
13900,RVSN
13901,IKI
13901,NPOL
13902,RVSN
13903,RVSN
13904,RVSN
13905,UNK
13906,USAF
13907,ESA
13908,RVSN
13909,RVSN
13910,RVSN
13911,RVSN
13912,USAF
13913,RVSN
13914,RVSN
13915,NASA
13916,MOM
13917,RVSN
13918,VMF
13919,VMF
13920,VMF
13921,VMF
13922,VMF
13923,NOAA
13924,NASA
13925,PVO
13926,PVO
13927,PVO
13928,PVO
13929,PVO
13930,PVO
13931,PVO
13932,PVO
13933,NASA
13934,NASA
13935,NASA
13936,PVO
13937,RVSN
13938,RVSN
13939,NASA
13940,NASA
13941,USAF
13942,USAF
13943,PVO
13944,PVO
13945,PVO
13946,PVO
13947,PVO
13948,PVO
13949,VMF
13950,RVSN
13951,MO
13952,MO
13953,MO
13954,RVSN
13955,MO
13956,RVSN
13957,USAF
13958,USAF
13959,RVSN
13960,RVSN
13961,MO
13962,MO
13963,MO
13964,MO
13965,RVSN
13966,RVSN
13967,RVSN
13968,NASA
13969,NASA
13970,NASA
13971,NASA
13972,PVO
13973,RVSN
13974,MO
13975,MO
13976,RVSN
13977,RVSN
13978,RVSN
13979,RVSN
13980,RVSN
13981,PVO
13982,PVO
13983,RVSN
13984,AMC
13985,NASA
13986,PVO
13987,PVO
13988,PVO
13989,PVO
13990,NASA
13991,MO
13992,RVSN
13993,MO
13994,MO
13995,MO
13996,MO
13997,MO
13998,NASA
13999,PVO
14000,PVO
14001,NRO
14002,ISRO
14003,ISRO
14004,ISRO
14005,RVSN
14006,PVO
14007,RVSN
14008,PVO
14009,PVO
14010,PVO
14011,PVO
14012,PVO
14013,PVO
14014,NPOE
14015,RVSN
14016,MO
14017,MO
14018,PVO
14019,PVO
14020,PVO
14021,PVO
14022,PVO
14023,PVO
14024,PVO
14025,PVO
14026,MO
14027,MO
14028,RVSN
14029,NPOE
14030,MO
14031,PVO
14032,VS
14033,MO
14034,PVO
14035,PVO
14036,RVSN
14037,RVSN
14038,RVSN
14039,MO
14040,RVSN
14041,RVSN
14042,NASA
14043,RVSN
14044,MVD
14045,RVSN
14046,MO
14047,USAF
14048,USAF
14049,USAF
14050,NOAA
14051,NASA
14052,PVO
14053,PVO
14054,PVO
14055,PVO
14056,PVO
14057,VMF
14058,MO
14059,RVSN
14060,RVSN
14061,MO
14062,MO
14063,MO
14064,VMF
14065,MO
14066,MO
14067,MO
14068,PVO
14069,NASA
14070,RVSN
14071,MVD
14072,RVSN
14073,MO
14074,MO
14075,PVO
14076,RVSN
14077,INTEL
14078,MO
14079,MO
14080,MO
14081,NASA
14082,MO
14083,MO
14084,VMF
14085,RVSN
14086,RVSN
14087,PVO
14088,RVSN
14089,MO
14090,RVSN
14091,PVO
14092,PVO
14093,PVO
14094,PVO
14095,ESA
14096,NASA
14097,MO
14098,MO
14099,MO
14100,MO
14101,RVSN
14102,MO
14103,MO
14104,IKI
14104,NPOL
14105,RVSN
14106,RVSN
14107,IKI
14107,NPOL
14108,RVSN
14109,RVSN
14110,MVD
14111,RVSN
14112,NRO
14112,USN
14113,USN
14114,RVSN
14115,RVSN
14116,MO
14117,RVSN
14118,MO
14119,MO
14120,MO
14121,MO
14122,PVO
14123,MO
14124,RVSN
14125,ESA
14126,MO
14127,MO
14128,ESA
14129,AMSAT
14130,AE
14131,RVSN
14132,NASA
14133,TCAN
14134,PER
14135,TCAN
14136,PER
14137,NRO
14138,USAF
14139,NRO
14140,MO
14141,MO
14142,MBB
14143,NRO
14143,USN
14144,NRO
14144,USN
14145,USN
14146,NRO
14147,VS
14148,MO
14149,MO
14150,MO
14151,AE
14152,NPOE
14153,RVSN
14154,USAF
14155,NASA
14156,MO
14157,RVSN
14158,HEC
14159,NASA
14160,MSVYAZ
14161,RVSN
14162,RVSN
14163,IKI
14163,NPOL
14164,RVSN
14165,RVSN
14166,RVSN
14167,RVSN
14168,NASA
14169,MO
14170,RVSN
14171,MO
14172,MO
14173,MO
14174,MO
14175,MO
14176,MO
14177,MO
14178,MO
14179,RVSN
14180,NRO
14180,USN
14181,USN
14182,PVO
14183,RVSN
14184,RVSN
14185,MO
14186,RVSN
14187,MO
14188,MO
14189,USAF
14190,USAF
14191,RVSN
14192,RVSN
14193,RVSN
14194,RVSN
14195,RVSN
14196,NASA
14197,MO
14198,MO
14199,MO
14200,RVSN
14201,RVSN
14202,MO
14203,MO
14204,MVD
14205,RVSN
14206,RVSN
14207,MVD
14208,RVSN
14209,MO
14210,MO
14211,RVSN
14212,PVO
14213,PVO
14214,PVO
14215,PVO
14216,MO
14217,MO
14218,MO
14219,MO
14220,MO
14221,MO
14222,USAF
14223,USAF
14224,ISRO
14225,ISRO
14226,USN
14227,MO
14228,MO
14229,MO
14230,MO
14231,MO
14232,MO
14233,MO
14234,ATT
14235,NASA
14236,NASA
14237,NRO
14238,USAF
14239,MO
14240,MO
14241,RVSN
14242,MO
14243,MO
14244,JPL
14245,MVD
14246,RVSN
14247,MO
14248,NASDA
14249,MO
14250,NASDA
14251,MO
14252,RVSN
14253,MO
14254,MO
14255,MO
14256,MO
14257,RVSN
14258,MO
14259,MO
14260,MO
14261,RVSN
14262,RVSN
14263,MO
14264,RVSN
14265,VMF
14266,VMF
14267,VMF
14268,VMF
14269,VMF
14270,VMF
14271,VMF
14272,VMF
14273,VMF
14274,VMF
14275,VMF
14276,VMF
14277,RVSN
14278,RVSN
14279,VMF
14280,VMF
14281,VMF
14282,VMF
14283,NPOE
14284,RVSN
14285,VMF
14286,VMF
14287,NASDA
14288,MAI
14289,MAI
14290,MAI
14291,MO
14292,MO
14293,MAI
14294,MAI
14295,MO
14296,MAI
14297,MO
14298,MO
14299,MO
14300,RVSN
14301,MO
14302,MO
14303,MO
14304,MO
14305,MO
14306,MO
14307,MO
14308,RVSN
14309,RVSN
14310,RVSN
14311,RVSN
14312,NASA
14313,MOM
14313,MSVYAZ
14314,RVSN
14315,RVSN
14316,PVO
14317,RVSN
14318,ISRO
14319,RVSN
14320,MVD
14321,RVSN
14322,MO
14323,MO
14324,MO
14325,MO
14326,MO
14327,RVSN
14328,AMC
14329,NASA
14330,MO
14331,RVSN
14332,NASA
14333,RVSN
14334,MVD
14335,RVSN
14336,MO
14337,MO
14338,MO
14339,MO
14340,RVSN
14341,MO
14342,VMF
14343,RVSN
14344,MO
14345,RVSN
14346,MO
14347,MO
14348,VMF
14349,VMF
14350,VMF
14351,VMF
14352,VMF
14353,VMF
14354,VMF
14355,VMF
14356,MO
14357,MO
14358,MO
14359,MO
14360,MO
14361,MO
14362,MO
14363,MO
14364,MO
14365,HEC
14366,NASA
14367,MO
14368,MO
14369,NASA
14370,MO
14371,MO
14372,GMS
14372,YUZH
14373,MO
14374,MO
14375,MO
14376,MO
14377,MSVYAZ
14378,RVSN
14379,RVSN
14380,PVO
14381,RVSN
14382,MO
14383,MO
14384,MO
14385,MO
14386,NPOE
14387,NPOE
14388,NPOE
14389,RVSN
14390,RVSN
14391,MO
14392,NPOE
14393,NPOE
14394,RVSN
14395,PVO
14396,RVSN
14397,ISRO
14398,MO
14399,MO
14400,MO
14401,MO
14402,RVSN
14403,TSSKB
14404,RVSN
14405,VMF
14406,VMF
14407,VMF
14408,VMF
14409,VMF
14410,PVO
14411,PVO
14412,PVO
14413,PVO
14414,PVO
14415,PVO
14416,PVO
14417,PVO
14418,PVO
14419,RVSN
14420,PVO
14421,INTEL
14422,NPOE
14423,AE
14424,RVSN
14425,MO
14426,RVSN
14427,RVSN
14428,RVSN
14429,PVO
14430,PVO
14431,VMF
14432,VMF
14433,VMF
14434,RVSN
14435,VMF
14436,VMF
14437,VMF
14438,VMF
14439,VMF
14440,VMF
14441,VMF
14442,PVO
14443,PVO
14444,PVO
14445,PVO
14446,PVO
14447,PVO
14448,PVO
14449,VMF
14450,VMF
14451,RVSN
14452,GMS
14452,MO
14453,RVSN
14454,MO
14455,VMF
14456,MO
14457,NASA
14458,NASA
14459,NASA
14460,NASA
14461,NASA
14462,NASA
14463,NASA
14464,NASA
14465,NASA
14466,NASA
14467,NASA
14468,NASA
14469,NASA
14470,NASA
14471,NASA
14472,NASA
14473,NASA
14474,NASA
14475,NASA
14476,NASA
14477,NASA
14478,NASA
14479,NASA
14480,NASA
14481,MO
14482,MO
14483,PVO
14484,RVSN
14485,NPOE
14486,NPOE
14487,NPOE
14488,NPOE
14489,NPOE
14490,MO
14491,NASA
14492,NASA
14493,NASA
14494,NASA
14495,NASA
14496,NASA
14497,NASA
14498,RVSN
14499,USAF
14500,USAF
14501,PVO
14502,PVO
14503,PVO
14504,VMF
14505,CNES
14506,USAF
14507,NPOE
14508,NPOE
14509,NASA
14510,NASA
14511,PVO
14512,ISAS
14513,MO
14514,NASA
14515,USAF
14516,MO
14517,RVSN
14518,RVSN
14519,NPOE
14520,RVSN
14521,MOM
14522,MO
14523,NASA
14524,ISRO
14525,NASA
14526,NASA
14527,PVO
14528,NASA
14529,NASA
14530,MO
14531,RVSN
14532,MSVYAZ
14533,RVSN
14534,RVSN
14535,MO
14536,MO
14537,RVSN
14538,RVSN
14539,MO
14540,MO
14541,MO
14542,MO
14543,RVSN
14544,MO
14545,MO
14546,VMF
14547,RVSN
14548,RVSN
14549,IMBP
14549,TSSKB
14550,RVSN
14551,VS
14552,MO
14553,USAF
14554,USAF
14555,MO
14556,MO
14557,MO
14558,MO
14559,NASA
14560,MO
14561,MO
14562,MO
14563,NASA
14564,NASA
14565,NASA
14566,MONBU
14567,MONBU
14568,RVSN
14569,NASDA
14570,MOM
14570,MSVYAZ
14571,RVSN
14572,RVSN
14573,MO
14574,MO
14575,MO
14576,MO
14577,PVO
14578,PVO
14579,MO
14580,MO
14581,MO
14582,RVSN
14583,TSSKB
14584,RVSN
14585,MO
14585,MOLN
14586,RVSN
14587,PVO
14588,RVSN
14589,RVSN
14590,MO
14591,MO
14592,MO
14593,RVSN
14594,RVSN
14595,RVSN
14596,RVSN
14597,PVO
14598,PVO
14599,VMF
14600,VMF
14601,VMF
14602,VMF
14603,VMF
14604,VMF
14605,VMF
14606,VMF
14607,RVSN
14608,RVSN
14609,USAF
14610,USAF
14611,MO
14612,MO
14613,MO
14614,MO
14615,MO
14616,MO
14617,MO
14618,MO
14619,RVSN
14620,NASA
14621,NASA
14622,MO
14623,RVSN
14624,VMF
14625,RVSN
14626,VMF
14627,VMF
14628,VMF
14629,VMF
14630,VMF
14631,MO
14632,RVSN
14633,CNES
14634,MO
14635,RVSN
14636,VMF
14637,VMF
14638,VMF
14639,VMF
14640,VMF
14641,VMF
14642,VMF
14643,VMF
14644,VMF
14645,VMF
14646,VMF
14647,VMF
14648,VMF
14649,VMF
14650,VMF
14651,VMF
14652,VMF
14653,VMF
14654,VMF
14655,VMF
14656,VMF
14657,VMF
14658,VMF
14659,NASDA
14660,NASDA
14661,MO
14662,MO
14663,MO
14664,MO
14665,NASDA
14666,MO
14667,RVSN
14668,PVO
14669,RVSN
14670,MAI
14671,MAI
14672,MAI
14673,MO
14674,MO
14675,NRO
14676,USAF
14677,USAF
14678,MAI
14679,VMF
14680,RVSN
14681,NASA
14682,VMF
14683,VMF
14684,VMF
14685,VMF
14686,VMF
14687,VMF
14688,WUTC
14689,NASA
14690,NRO
14690,USN
14691,USN
14692,PER
14693,PER
14694,WUTC
14695,NASA
14696,NASA
14697,VMF
14698,PER
14699,VS
14700,MO
14701,NPOE
14702,RVSN
14703,PVO
14704,PVO
14705,PVO
14706,PVO
14707,PVO
14708,PVO
14709,PVO
14710,PVO
14711,PVO
14712,MO
14713,MO
14714,MO
14715,USAF
14716,USAF
14717,USAF
14718,PVO
14719,PVO
14720,PVO
14721,PVO
14722,MONBU
14723,MONBU
14724,MONBU
14725,MO
14726,RVSN
14727,RVSN
14728,NRO
14728,USN
14729,NRO
14729,USN
14730,PVO
14731,PVO
14732,PVO
14733,PVO
14734,MO
14735,MO
14736,MO
14737,MVD
14738,RVSN
14739,MO
14740,MO
14741,MO
14742,RVSN
14743,RVSN
14744,PVO
14745,PVO
14746,PVO
14747,PVO
14748,PVO
14749,PVO
14750,PVO
14751,PVO
14752,PVO
14753,PVO
14754,PVO
14755,PVO
14756,USAF
14757,NPOE
14758,RVSN
14759,MO
14760,RVSN
14761,USN
14762,MO
14763,MO
14764,RVSN
14765,PER
14766,PER
14767,PER
14768,PER
14769,PER
14770,WUTC
14771,WUTC
14772,WUTC
14773,WUTC
14774,MO
14775,MO
14776,MO
14777,MO
14778,MO
14779,MO
14780,NOAA
14781,UOS
14782,NASA
14783,MO
14784,RVSN
14785,RVSN
14786,INTEL
14787,AE
14788,RVSN
14789,RVSN
14790,PVO
14791,RVSN
14792,RVSN
14793,MO
14794,RVSN
14795,NRO
14795,USN
14796,RVSN
14797,TSSKB
14798,RVSN
14799,PVO
14800,PVO
14801,MO
14802,RVSN
14803,RVSN
14804,RVSN
14805,RVSN
14806,RVSN
14807,RVSN
14808,RVSN
14809,RVSN
14810,MO
14811,MO
14812,MO
14813,MO
14814,VMF
14815,MO
14816,MO
14817,MO
14818,RVSN
14819,VS
14820,MO
14821,MSVYAZ
14822,RVSN
14823,RVSN
14824,PER
14825,MO
14826,RVSN
14827,RVSN
14828,RVSN
14829,RVSN
14830,RVSN
14831,VMF
14832,VMF
14833,VMF
14834,PVO
14835,PVO
14836,PVO
14837,VMF
14838,PVO
14839,NASA
14840,PVO
14841,NASA
14842,USAF
14843,USAF
14844,CNES
14845,CNES
14846,NASA
14847,MO
14848,MO
14849,MO
14850,RVSN
14851,MO
14852,MO
14853,PVO
14854,PVO
14855,MO
14856,MO
14857,NPOE
14858,NPOE
14859,NPOE
14860,NPOE
14861,NPOE
14862,NPOE
14863,NPOE
14864,NPOE
14865,MO
14866,RVSN
14867,PVO
14868,RVSN
14869,RVSN
14870,NPOE
14871,NPOE
14872,NPOE
14873,RVSN
14874,NASA
14875,NASA
14876,NASA
14877,NASA
14878,NASA
14879,NASA
14880,NASA
14881,NASA
14882,NASA
14883,NASA
14884,PVO
14885,RVSN
14886,RVSN
14887,RVSN
14888,RVSN
14889,MO
14890,MO
14891,MO
14892,MO
14893,MO
14894,RVSN
14895,MO
14896,MO
14897,NASA
14898,NASA
14899,MAI
14900,MAI
14901,MO
14902,MO
14903,RVSN
14904,NASA
14905,NASA
14906,PVO
14907,PVO
14908,NASA
14909,NASA
14910,NASA
14911,NASA
14912,NASA
14913,NASA
14914,NASA
14915,NASA
14916,NPOE
14917,NPOE
14918,NPOE
14919,PVO
14920,PVO
14921,PVO
14922,PVO
14923,PVO
14924,VMF
14925,MO
14926,MO
14927,NASA
14928,MO
14929,MO
14930,USAF
14931,USAF
14932,NPOE
14933,RVSN
14934,USN
14935,NRO
14936,PVO
14937,PVO
14938,MO
14939,RVSN
14940,MSVYAZ
14941,RVSN
14942,RVSN
14943,RVSN
14944,RVSN
14945,RVSN
14946,NPOE
14947,PVO
14948,RVSN
14949,NPOE
14950,RVSN
14951,RVSN
14952,MO
14953,MO
14954,MO
14955,MO
14956,MO
14957,NPOE
14958,NPOE
14959,USAF
14960,NPOE
14961,NPOE
14962,RVSN
14963,PVO
14964,USN
14965,VMF
14966,RVSN
14967,MO
14968,RVSN
14969,USN
14970,WUTC
14971,TSSKB
14972,RVSN
14973,VMF
14974,RVSN
14975,NPOE
14976,NPOE
14977,MO
14978,MO
14979,MO
14980,RVSN
14981,RVSN
14982,MVD
14983,RVSN
14984,RVSN
14985,GTE
14986,MO
14987,MO
14988,MO
14989,AE
14990,MO
14991,MO
14992,MO
14993,MO
14994,RVSN
14995,NPOE
14996,NPOE
14997,RVSN
14998,MO
14999,MO
15000,MO
15001,MO
15002,MO
15003,MO
15004,MO
15005,MO
15006,RVSN
15007,PVO
15008,PVO
15009,VMF
15010,RVSN
15011,MO
15012,RVSN
15013,PVO
15014,PVO
15015,PVO
15016,PVO
15017,PVO
15018,PVO
15019,PVO
15020,PVO
15021,MO
15022,MO
15023,MO
15024,MO
15025,MO
15026,MO
15027,PVO
15028,RVSN
15029,RVSN
15030,RVSN
15031,MO
15032,RVSN
15033,MO
15034,INTEL
15035,NASA
15036,MO
15037,RVSN
15038,MO
15039,USAF
15040,USAF
15041,MO
15042,MO
15043,MO
15044,MO
15045,MO
15046,MVD
15047,RVSN
15048,MO
15049,MO
15050,MO
15051,MO
15052,RVSN
15053,RVSN
15054,RVSN
15055,MOM
15056,RVSN
15057,MO
15058,RVSN
15059,RVSN
15060,MVD
15061,RVSN
15062,MO
15063,NRO
15064,USAF
15065,MO
15066,MO
15067,MO
15068,MO
15069,MO
15070,MO
15071,NRO
15072,MO
15073,RVSN
15074,MO
15075,RVSN
15076,RVSN
15077,VMF
15078,RVSN
15079,MO
15080,PVO
15081,RVSN
15082,MO
15083,MO
15084,MO
15085,VMF
15086,MO
15087,MO
15088,MO
15089,MO
15090,MO
15091,RVSN
15092,MO
15093,MO
15094,MO
15095,PVO
15096,RVSN
15097,RVSN
15098,RVSN
15099,GMS
15099,MO
15100,MO
15101,MO
15102,MO
15103,MO
15104,MO
15105,NPOE
15106,NPOE
15107,NPOE
15108,PVO
15109,NPOE
15110,PVO
15111,NPOE
15112,NPOE
15113,NPOE
15114,NPOE
15115,MO
15116,MO
15117,MO
15118,MO
15119,NPOE
15120,RVSN
15121,MVD
15122,RVSN
15123,MO
15124,RVSN
15125,MO
15126,MO
15127,NPOE
15128,NPOE
15129,NPOE
15130,NPOE
15131,MO
15132,RVSN
15133,NPOE
15134,NPOE
15135,NPOE
15136,NPOE
15137,NPOE
15138,NPOE
15139,RVSN
15140,NPOE
15141,RVSN
15142,MO
15143,RVSN
15144,MSVYAZ
15145,RVSN
15146,RVSN
15147,PVO
15148,RVSN
15149,RVSN
15150,MO
15151,MO
15152,NASDA
15153,NASDA
15154,MO
15155,MO
15156,RVSN
15157,NASDA
15158,EUTEL
15159,FTEL
15160,RVSN
15161,RVSN
15162,NASDA
15163,MO
15164,RVSN
15165,AE
15166,AE
15167,VMF
15168,RVSN
15169,MO
15170,MO
15171,MOM
15172,MO
15173,MO
15174,NPOE
15175,NPOE
15176,NPOE
15177,NPOE
15178,MO
15179,MO
15180,MO
15181,RVSN
15182,MO
15183,RVSN
15184,RVSN
15185,MO
15186,MO
15187,MO
15188,RVSN
15189,NPOE
15190,NPOE
15191,MO
15192,NPOE
15193,NPOE
15194,RVSN
15195,NPOE
15196,NPOE
15197,MVD
15198,RVSN
15199,NASA
15200,DFVLR
15201,SERC
15202,NASA
15203,PVO
15204,PVO
15205,NASA
15206,NASA
15207,NPOE
15208,NPOE
15209,NPOE
15210,NPOE
15211,NPOE
15212,NPOE
15213,NPOE
15214,NPOE
15215,RVSN
15216,RVSN
15217,NPOE
15218,NPOE
15219,MSVYAZ
15220,RVSN
15221,RVSN
15222,MO
15223,RVSN
15224,RVSN
15225,RVSN
15226,NRO
15227,USAF
15228,MO
15229,MO
15230,MO
15231,MO
15232,MVD
15233,RVSN
15234,NASA
15235,SBS
15236,HEC
15237,ATT
15238,MO
15239,MO
15240,MO
15241,MO
15242,MO
15243,MO
15244,HEC
15245,SBS
15246,ATT
15247,NPOE
15248,NPOE
15249,NPOE
15250,NPOE
15251,NPOE
15252,NPOE
15253,NPOE
15254,NPOE
15255,NPOE
15256,NPOE
15257,MO
15258,RVSN
15259,MO
15260,MO
15261,MO
15262,RVSN
15263,RVSN
15264,RVSN
15265,RVSN
15266,RVSN
15267,PVO
15268,RVSN
15269,RVSN
15270,RVSN
15271,USAF
15272,USAF
15273,NPOE
15274,NPOE
15275,NPOE
15276,NPOE
15277,PVO
15278,PVO
15279,MAI
15280,MAI
15281,NPOE
15282,NPOE
15283,NPOE
15284,NPOE
15285,MAI
15286,MAI
15287,MVD
15288,RVSN
15289,MO
15290,MO
15291,MO
15292,VMF
15293,RVSN
15294,MO
15295,MO
15296,MO
15297,NPOE
15298,MO
15299,MO
15300,MO
15301,MO
15302,MO
15303,NPOE
15304,NPOE
15305,NPOE
15306,NPOE
15307,NPOE
15308,HEC
15309,NASA
15310,NASA
15311,NPOE
15312,NPOE
15313,NPOE
15314,NPOE
15315,NPOE
15316,NPOE
15317,NPOE
15318,MO
15319,RVSN
15320,MO
15321,MO
15322,MO
15323,MO
15324,MO
15325,RVSN
15326,PVO
15327,VMF
15328,VMF
15329,RVSN
15330,VMF
15331,GMS
15331,YUZH
15332,MO
15333,TSN108
15334,RVSN
15335,RVSN
15336,RVSN
15337,RVSN
15338,RVSN
15339,USAF
15340,USAF
15341,USN
15342,PVO
15343,PVO
15344,MO
15345,NPOE
15346,NPOE
15347,USN
15348,USN
15349,USN
15350,PVO
15351,RVSN
15352,RVSN
15353,NASA
15354,NASA
15355,RVSN
15356,MO
15357,MO
15358,MO
15359,VMF
15360,RVSN
15361,MO
15362,USN
15363,NASA
15364,MO
15365,NPOE
15366,NPOE
15367,NPOE
15368,NPOE
15369,VS
15370,MO
15371,USN
15372,USN
15373,MO
