LAUNCH_ID,PAYLOAD_ORG_CODE
15697,BREI
15699,UNH
15703,CNRS
15704,BREI
15707,GCA
15707,UMD
15709,SECT
15713,GSFC
15714,GCA
15716,GSFC
15717,GSFC
15720,CEA
15720,LAS
15721,GSFC
15722,ADEL
15722,UCW
15723,LPARL
15727,PRIN
15728,AFCRL
15729,MPE
15731,MPE
15732,MPE
15733,LUX
15733,QUB
15734,MPE
15735,GSFC
15736,GSFC
15737,MPE
15740,GSFC
15742,LUX
15742,QUB
15743,AFCRL
15744,AFCRL
15745,AFCRL
15746,AFCRL
15747,AFCRL
15748,AFCRL
15750,AFCRL
15751,AFCRL
15753,AFCRL
15754,GSFC
15755,AESPC
15755,ESTEC
15756,PRL
15757,AFCRL
15759,GSFC
15760,ADEL
15760,UCW
15764,GSFC
15765,BAL
15768,BAL
15769,RAE
15769,WRE
15771,AFCRL
15772,GSFC
15775,SAMSO
15776,GSFC
15777,CNRS
15777,SUPA
15778,GSFC
15781,GSFC
15782,SASK
15783,PRIN
15784,SUPA
15786,UTD
15787,CNRS
15787,SUPA
15789,GSFC
15790,NRL
15792,SAND
15793,SAND
15794,GSFC
15795,GSFC
15797,NRL
15799,PITT
15800,LRL
15804,SAND
15806,BOL
15806,ROE
15810,ROE
15812,SAMSO
15813,BAJ
15814,BAJ
15819,SAND
15820,SAND
15821,SAND
15822,SAND
15823,SAND
15824,SAND
15827,GSFC
15829,SAND
15830,SAND
15832,ARC
15833,UNH
15834,AFCRL
15837,PRIN
15841,ASE
15844,MPAE
15845,MPAE
15851,UTD
15852,UMN
15862,GSFC
15863,GSFC
15864,GSFC
15866,CNES
15867,AFCRL
15870,NMSU
15871,SAMSO
15873,BAJ
15875,MPE
15877,MPE
15878,OPM
15879,AFCRL
15884,MIT
15887,SASK
15888,SASK
15896,UMN
15897,UMN
15899,GCA
15902,SAND
15905,AFCRL
15906,SAMSO
15908,RTG
15909,LUND
15909,MPIK
15910,MPE
15911,UMI
15913,UWI
15914,GSFC
15916,UMI
15917,MPE
15920,LUX
15920,MSSL
15921,UMI
15922,AFCRL
15923,UIUC
15924,GCA
15926,GCA
15927,GCA
15928,GCA
15929,GCA
15930,ARC
15932,NRL
15933,AFCRL
15934,RAE
15934,WRE
15940,OX
15942,NDRE
15943,LPARL
15944,AFCRL
15945,GSFC
15946,GSFC
15948,GSFC
15953,OX
15954,GSFC
15955,TUC
15957,SAMSO
15961,GSFC
15962,GSFC
15963,TUC
15964,GSFC
15965,GSFC
15969,ONUSJ
15970,AFCRL
15971,ONUSJ
15972,ONUSJ
15973,UIUC
15974,LRL
15978,UIUC
15980,NRL
15982,NMSU
15985,GSFC
15986,GSFC
15989,GSFC
15989,UMI
15991,NMSU
15992,NMSU
15994,LASL
15995,SAMSO
15997,SAND
15998,UIA
15999,NMSU
16000,NMSU
16002,NMSU
16004,NMSU
16005,NMSU
16006,SAND
16007,BIR
16007,RSRS
16008,BAL
16008,NRCC
16009,LRL
16014,AFCRL
16017,LRL
16018,AFCRL
16019,LASL
16021,SAND
16022,GSFC
16024,SAND
16025,AFCRL
16026,BONN
16026,UTR
16027,BONN
16027,LPA
16027,MSSL
16028,AFCRL
16029,BAL
16029,NRCC
16030,NRL
16031,MPE
16031,UTR
16032,BIR
16032,RSRS
16035,BERG
16035,NDRE
16036,CNRS
16037,BONN
16037,MSSL
16038,CNRS
16039,SAMSO
16043,SAMSO
16047,BERG
16047,NDRE
16049,GSFC
16050,GSFC
16051,GSFC
16053,UCO
16054,CALG
16057,CALG
16058,MPE
16059,AFCRL
16060,AFCRL
16062,BERN
16063,GSFC
16064,AFCRL
16065,AFCRL
16075,CULH
16075,LUX
16076,PRIN
16078,IEM
16084,CNIE
16086,AFCRL
16087,MEWTA
16092,ICST
16092,RSRS
16093,NRL
16095,AFCRL
16097,UMD
16098,ICST
16098,RSRS
16099,CEA
16099,LAS
16101,AFCRL
16102,ASE
16104,AFCRL
16105,UCB
16106,DTU
16106,MSSL
16106,RSRS
16110,CNRS
16112,BREI
16112,DSRI
16113,SUPA
16114,AFCRL
16115,AFCRL
16118,ADEL
16119,AFCRL
16120,AFCRL
16121,AFCRL
16122,KPNO
16122,UFL
16124,AFCRL
16125,AFCRL
16126,UAF
16127,JHU
16128,WFF
16129,BRSW
16130,GSFC
16131,LRL
16132,AFCRL
16133,AFCRL
16134,AFCRL
16135,BREI
16135,DSRI
16136,UTD
16139,ARC
16140,USAF
16141,UCO
16142,GSFC
16143,AFCRL
16144,AFCRL
16145,AFCRL
16146,AFCRL
16147,AFCRL
16148,AFCRL
16149,AFCRL
16150,AFCRL
16152,GSFC
16153,GSFC
16154,SAND
16155,GSFC
16162,SECT
16164,AFCRL
16164,WSMR
16165,LAS
16166,AN
16168,AFAL
16168,OSU
16169,SAND
16170,SAND
16171,SAND
16172,SAND
16173,SRCI
16174,BRL
16175,BRL
16176,AFCRL
16177,BRL
16178,SRCI
16179,SRCI
16180,SRCI
16181,AFCRL
16182,AFCRL
16183,AFCRL
16184,AFCRL
16185,AFCRL
16186,AFCRL
16188,AFCRL
16189,AFCRL
16190,AFCRL
16191,AFCRL
16192,IIAE
16193,WSMR
16194,WSMR
16195,WSMR
16196,WSMR
16201,NMSU
16202,NMSU
16203,NMSU
16204,NMSU
16205,NMSU
16206,NMSU
16207,NMSU
16208,NMSU
16210,MEWTA
16211,WRE
16213,CNIE
16214,CNIE
16220,AFCRL
16225,AEC
16225,SAND
16226,AEC
16226,SAND
16227,AEC
16227,SAND
16228,AEC
16228,SAND
16229,AEC
16229,SAND
16230,AEC
16230,SAND
16231,NRCC
16232,AEC
16232,SAND
16233,AEC
16233,SAND
16234,AEC
16234,SAND
16235,AEC
16235,SAND
16236,NMSU
16237,NMSU
16253,NRCC
16264,AFCRL
16264,WSMR
16265,AFCRL
16265,WSMR
16266,AFCRL
16266,WSMR
16267,AFCRL
16267,WSMR
16279,JMA
16282,BERN
16284,IIAE
16290,MSFC
16290,UMI
16301,MSFC
16301,UMI
16306,MSFC
16306,UMI
16307,MSFC
16307,UMI
16308,MSFC
16308,UMI
16309,MSFC
16309,UMI
16310,MSFC
16310,UMI
16311,MSFC
16311,UMI
16312,GRI
16314,ISAS
16315,GSFC
16316,GRI
16317,GRI
16318,GRI
16320,NAG
16321,UIUC
16322,GSFC
16323,AN
16324,UMI
16325,GCA
16326,GSFC
16327,GCA
16328,GSFC
16329,LARC
16332,LARC
16333,USAF
16334,USAF
16335,USAF
16336,USAF
16337,USAF
16338,USAF
16339,USAF
16340,USAF
16341,USAF
16342,USAF
16348,USAF
16349,USAF
16350,USAF
16351,USAF
16352,USAF
16353,USAF
16354,USAF
16355,USAF
16356,USAF
16362,CONAE
16363,USAF
16364,USAF
16365,USAF
16366,USAF
16367,USAF
16368,USAF
16369,USAF
16370,USAF
16371,USAF
16372,USAF
16373,USAF
16374,AFCRL
16375,USAF
16376,CONAE
16378,DUD
16384,USAF
16385,USAF
16386,USAF
16387,USAF
16388,USAF
16389,USAF
16390,USAF
16391,USAF
16392,USAF
16393,USAF
16394,UCW
16397,USAF
16399,CONAE
16404,LARC
16405,USAF
16406,USAF
16407,USAF
16408,USAF
16409,USAF
16410,USAF
16411,USAF
16412,USAF
16413,USAF
16414,USAF
16415,NOTS
16416,CONAE
16419,USAF
16420,NOTS
16421,WSMR
16424,USAF
16425,USAF
16426,USAF
16428,CONAE
16429,NOTS
16430,USAF
16432,NOTS
16435,WSMR
16436,WSMR
16437,NOTS
16438,WSMR
16440,USAF
16442,USAF
16443,USAF
16444,USAF
16445,WSMR
16446,NOTS
16447,CONAE
16448,WSMR
16449,NOTS
16450,WSMR
16453,NOTS
16455,GSFC
16456,GSFC
16457,NOTS
16459,USAF
16460,USAF
16461,USAF
16462,USAF
16464,USAF
16465,WSMR
16466,WSMR
16467,WSMR
16468,MSFC
16469,MSFC
16471,WSMR
16472,WSMR
16473,CONAE
16475,ISRO
16481,SUPA
16483,USAF
16484,USAF
16486,USAF
16487,USAF
16488,USAF
16489,USAF
16490,USAF
16492,SUPA
16493,CONAE
16495,ISRO
16497,WFF
16498,WFF
16499,WFF
16500,WFF
16501,WFF
16502,WFF
16503,WFF
16504,WFF
16505,CONAE
16506,WFF
16507,WFF
16508,WFF
16509,WFF
16510,WFF
16511,WFF
16512,WFF
16513,WFF
16514,WFF
16515,WFF
16516,JMA
16517,WFF
16518,WFF
16519,WFF
16520,WFF
16521,WFF
16522,WFF
16523,WFF
16524,WFF
16525,WFF
16526,WFF
16528,WFF
16529,WFF
16530,WFF
16531,WFF
16532,WFF
16533,WFF
16534,WFF
16535,WFF
16536,WFF
16537,WFF
16539,WFF
16540,WFF
16541,WFF
16542,WFF
16543,WFF
16544,WFF
16545,WFF
16546,WFF
16547,WFF
16548,WFF
16549,JMA
16550,WFF
16551,WFF
16552,WFF
16553,WFF
16554,AFCRL
16554,WSMR
16555,AFCRL
16555,WSMR
16556,AFCRL
16556,WSMR
16557,AFCRL
16557,WSMR
16558,AFCRL
16558,WSMR
16559,WSMR
16560,JMA
16561,INPE
16562,INPE
16563,INPE
16564,INPE
16565,INPE
16566,INPE
16567,INPE
16568,INPE
16569,INPE
16570,INPE
16571,JMA
16572,INPE
16573,INPE
16574,INPE
16575,INPE
16576,INPE
16577,INPE
16578,WFF
16579,WFF
16580,WFF
16581,WFF
16583,WFF
16584,WFF
16585,WFF
16586,WFF
16587,WFF
16588,WFF
16589,AFCRL
16589,SDCO
16590,AFCRL
16590,SDCO
16591,AFCRL
16591,SDCO
16592,AFCRL
16592,SDCO
16593,JMA
16594,AFCRL
16594,SDCO
16595,AFCRL
16595,SDCO
16596,AFCRL
16596,SDCO
16597,AFCRL
16597,SDCO
16598,AFCRL
16598,SDCO
16599,AFCRL
16599,SDCO
16600,AFCRL
16600,SDCO
16601,AFCRL
16602,AFCRL
16603,AFCRL
16604,MSFC
16605,AFCRL
16606,AFCRL
16610,USAF
16611,USAF
16612,USAF
16613,USAF
16614,USAF
16615,USAF
16616,USAF
16617,USAF
16620,CONAE
16621,USAF
16622,USAF
16623,USAF
16624,USAF
16625,USAF
16626,USAF
16627,USAF
16628,USAF
16629,USAF
16630,USAF
16631,MSFC
16634,USAF
16635,USAF
16636,USAF
16637,USAF
16638,USAF
16639,USAF
16640,USAF
16641,USAF
16642,USAF
16643,USAF
16644,USAF
16645,USAF
16646,JMA
16647,ESSA
16648,JMA
16649,ESSA
16650,JMA
16651,ESSA
16652,JMA
16653,ESSA
16654,JMA
16655,JMA
16656,ESSA
16657,ESSA
16658,JMA
16659,ESSA
16660,JMA
16661,ESSA
16662,JMA
16663,ESSA
16664,JMA
16665,ESSA
16666,AFCRL
16669,CONAE
16689,WSMR
16698,ISAS
16699,ISAS
16700,ISAS
16701,ISAS
16702,ISAS
16703,ISAS
16704,ISAS
16705,ISAS
16706,ISAS
16707,ISAS
16712,UCW
16847,WRE
16848,PIHM
16849,PIHM
16850,PIHM
16851,PIHM
16852,PIHM
16853,PIHM
16854,PIHM
16855,PIHM
16856,PIHM
16857,GSFC
16858,DASA
16859,DASA
16865,AFCRL
16866,PIHM
16870,MPE
16870,NDRE
16874,CNES
16875,SAND
16876,LARC
16877,PIHM
16878,AFCRL
16879,PMR
16880,PMR
16881,PMR
16882,PMR
16883,PMR
16884,PMR
16885,PMR
16886,PMR
16887,PMR
16888,PIHM
16889,PMR
16890,PMR
16892,PIHM
16893,PIHM
16894,PIHM
16895,PIHM
16896,PIHM
16897,PIHM
16898,PIHM
16899,PIHM
16900,PIHM
16901,PIHM
16902,PIHM
16903,PIHM
16904,PIHM
16905,PIHM
16906,PIHM
16907,PIHM
16908,PIHM
16909,PIHM
16910,PIHM
16911,PIHM
16912,PIHM
16913,PIHM
16914,PIHM
16915,PIHM
16916,PIHM
16917,PIHM
16918,PIHM
16919,PIHM
16920,PIHM
16921,PIHM
16922,PIHM
16923,PIHM
16924,PIHM
16925,ISRO
16926,ISRO
16927,ISRO
16932,ISRO
16933,ISRO
16934,GSFC
16940,GSFC
16943,DASA
16945,CNES
16950,GSFC
16952,YORK
16953,UMI
16955,CAL
16959,MSSL
16967,CONAE
16970,NRCC
16972,GSFC
16973,ISRO
16975,AFCRL
16976,STA
16977,GSFC
16988,LARC
16990,GSFC
16991,YORK
16995,YORK
16996,YORK
16997,MPAE
16998,MPAE
17004,NRL
17005,ISAS
17006,ISAS
17007,ISAS
17009,GSFC
17011,LARC
17013,BERG
17013,NDRE
17015,LARC
17016,CBMET
17016,WRE
17017,CBMET
17017,WRE
17018,CBMET
17018,WRE
17019,CBMET
17019,WRE
17020,CBMET
17020,WRE
17021,CBMET
17021,WRE
17022,CBMET
17022,WRE
17023,CBMET
17023,WRE
17024,CBMET
17024,WRE
17025,CBMET
17025,WRE
17026,CBMET
17026,WRE
17027,AFCRL
17028,CBMET
17028,WRE
17029,CBMET
17029,WRE
17030,CBMET
17030,WRE
17031,AFCRL
17032,INTA
17032,NASA
17033,INTA
17033,NASA
17034,INTA
17034,NASA
17035,INTA
17035,NASA
17036,INTA
17036,NASA
17037,INTA
17037,NASA
17038,INTA
17038,NASA
17039,INTA
17039,NASA
17040,INTA
17040,NASA
17041,INTA
17041,NASA
17042,INTA
17042,NASA
17043,INTA
17043,NASA
17044,INTA
17044,NASA
17045,INTA
17045,NASA
17046,INTA
17046,NASA
17047,IIAE
17048,IIAE
17049,IIAE
17058,SECT
17059,SECT
17060,SECT
17065,GSFC
17066,NRCC
17070,UCL
17071,GSFC
17072,GSFC
17073,GSFC
17075,GSFC
17076,GSFC
17079,WSMR
17080,ASE
17081,GSFC
17082,PRL
17083,PRL
17084,RSRS
17086,UCL
17087,GSFC
17088,GSFC
17089,UNH
17090,LASL
17092,RAE
17092,WRE
17093,LASL
17094,JHU
17097,CNRS
17099,MPAE
17100,MPAE
17101,KPNO
17102,MPAE
17103,AFCRL
17104,LPARL
17105,GMS
17105,PRL
17107,GCA
17108,GSFC
17109,GCA
17110,GCA
17111,GCA
17112,GCA
17113,GCA
17114,GMS
17114,PRL
17115,UCB
17117,UAF
17119,USAF
17120,GCA
17123,UAF
17124,CNRS
17129,RSRS
17130,CORN
17131,RICE
17132,UCB
17137,BIR
17137,SOTON
17139,MSSL
17140,CNES
17141,SAND
17142,SAND
17143,SAND
17144,SECT
17145,GRI
17146,AFCRL
17147,ASE
17148,GSFC
17150,GSFC
17151,CNRS
17152,GSFC
17152,UMI
17153,UMI
17154,GSFC
17154,UMI
17155,UMI
17156,GSFC
17156,UMI
17157,UMI
17158,UCB
17162,ARC
17164,GMS
17165,CULH
17165,LUX
17166,MPE
17167,LRL
17167,NMC
17168,CNRS
17170,SU
17173,UMD
17175,GSFC
17176,MPE
17177,CNET
17177,SUPA
17178,IEM
17179,GSFC
17180,IEM
17181,GMS
17183,GSFC
17184,GSFC
17186,BIR
17186,SOTON
17188,ICST
17188,MSSL
17189,GRI
17190,NRCC
17196,CNES
17197,MPE
17197,PRL
17198,GSFC
17201,NRL
17202,AFCRL
17203,CNET
17203,SUPA
17206,GMS
17207,MPE
17207,PRL
17209,AFSWC
17210,AFSWC
17222,MPE
17222,PRL
17223,MPE
17223,PRL
17224,GRI
17227,CNET
17227,SUPA
17228,NRCC
17229,GSFC
17230,GSFC
17231,MPE
17232,CALG
17233,NRL
17235,CNES
17237,PITT
17237,USCLA
17243,CALG
17246,CALG
17248,CALG
17249,UMN
17250,ISAS
17250,PRL
17252,YORK
17253,UMN
17253,UNH
17254,MPAE
17255,UCO
17256,MPAE
17257,MPAE
17259,ISAS
17259,PRL
17260,NMSU
17261,TRW
17262,UMN
17262,UNH
17268,LARC
17270,NRL
17273,NRL
17274,YORK
17275,AFSWC
17276,AFSWC
17278,UNH
17279,AFCRL
17281,AFCRL
17282,AFCRL
17283,AFCRL
17285,UNH
17286,PRIN
17287,DRTE
17288,SAND
17289,USAF
17290,LRL
17290,SAND
17296,AFCRL
17297,GMS
17298,AFCRL
17299,CNES
17301,ONERA
17303,LRL
17305,KPNO
17306,GSFC
17307,AFCRL
17308,SAND
17310,AFCRL
17311,SAND
17312,SAND
17315,LRL
17316,GSFC
17317,LUND
17317,MPIK
17318,GMS
17322,GMS
17323,MPIK
17323,UTR
17327,AFCRL
17328,SAND
17329,AFCRL
17330,SAND
17331,SAND
17332,SAND
17333,SAND
17334,UIA
17336,UWI
17337,SHEF
17340,UCL
17341,UCL
17343,SHEF
17344,LASL
17344,UAF
17345,GSFC
17350,LUND
17350,MPIK
17351,ASE
17352,NRL
17353,LUND
17353,MPIK
17354,GSFC
17355,AFCRL
17356,GSFC
17357,DUD
17359,MPIK
17360,MSC
17362,LASL
17362,UAF
17363,LUX
17364,MPIK
17370,WFF
17381,LUX
17385,IEM
17385,NIRFI
17386,AFCRL
17389,AFCRL
17390,AFCRL
17391,CNES
17392,AFCRL
17393,AFCRL
17394,AFCRL
17395,AFCRL
17396,UCO
17397,GSFC
17398,UCW
17399,UMI
17400,UCO
17401,UIUC
17402,GSFC
17403,UIUC
17404,UIUC
17405,UMI
17406,UIUC
17408,GSFC
17409,CEA
17409,LAS
17410,IEM
17410,NIRFI
17413,CAL
17414,MIT
17417,RTG
17423,SU
17424,SU
17425,JHU
17426,SU
17427,SU
17428,ARC
17429,RSRS
17430,SASK
17431,UCW
17432,AFCRL
17433,RICE
17434,ARMT
17435,AFCRL
17436,GSFC
17436,UMI
17437,UMI
17438,GSFC
17438,UMI
17440,UMI
17441,AFCRL
17442,USAF
17443,AFCRL
17444,DUD
17447,AFCRL
17448,AFCRL
17452,AFCRL
17453,ARMT
17454,AFCRL
17455,AFCRL
17456,DUD
17459,GSFC
17460,GSFC
17462,GSFC
17463,UMD
17465,LRL
17466,AFCRL
17467,AFCRL
17474,PRL
17475,PRL
17476,PRL
17477,BIR
17477,MSSL
17479,USAF
17480,AFCRL
17481,AFCRL
17482,NCAR
17484,USAF
17485,USAF
17489,ISAS
17490,ISAS
17491,GSFC
17492,GSFC
17493,STA
17495,STA
17497,GSFC
17497,UAF
17498,NDRE
17498,RSRS
17499,UWI
17500,GSFC
17501,NRL
17502,GSFC
17503,HCO
17509,GSFC
17511,GSFC
17512,UCO
17513,NDRE
17513,RSRS
17518,ROE
17521,CALG
17522,BOL
17522,ESTEC
17523,CALG
17525,RAE
17525,WRE
17527,AN
17528,NRL
17529,CNES
17530,GSFC
17531,GSFC
17532,CNRS
17532,UCL
17533,GSFC
17534,UMI
17535,GSFC
17538,LPARL
17539,USAF
17545,SU
17547,USAF
17550,USAF
17553,KPNO
17555,LRL
17557,AN
17558,AFSWC
17560,AFSWC
17561,SAND
17562,SASK
17563,SASK
17564,CNRS
17564,UCL
17565,CNRS
17565,ESRO
17566,ISRO
17566,PRL
17567,LRL
17571,MPAE
17572,PRL
17573,LRL
17574,GSFC
17575,MPAE
17577,AFCRL
17578,BIR
17578,SOTON
17579,MPAE
17582,MPAE
17586,PRIN
17587,MPAE
17589,MPAE
17591,BRSW
17593,SASK
17594,AFCRL
17595,GSFC
17596,GSFC
17597,UMI
17599,GSFC
17600,GSFC
17601,MPAE
17604,AFCRL
17605,UCO
17606,UKY
17606,WFF
17607,GSFC
17608,GSFC
17609,MPAE
17610,LUX
17610,UTR
17612,BIR
17612,BREI
17612,LIEGE
17614,MPAE
17616,MPAE
17617,WRE
17618,MPAE
17619,RSRS
17620,BONN
17621,ROE
17622,BRSW
17625,MPE
17625,NDRE
17626,BONN
17627,DUD
17628,BONN
17629,BONN
17630,BRSW
17633,CULH
17633,QUB
17635,RSRS
17638,BIR
17638,MSSL
17638,RSRS
17639,ASE
17640,UCW
17641,AFCRL
17642,AFCRL
17644,PITT
17646,AFCRL
17647,AFCRL
17648,WRE
17649,GSFC
17650,GSFC
17652,GSFC
17653,GSFC
17654,GSFC
17655,GSFC
17657,NRCC
17658,DUD
17660,LAS
17661,CALG
17663,CORN
17665,CEA
17665,LAS
17666,UMI
17668,UMI
17670,AFAL
17670,OSU
17671,CBMET
17671,WRE
17672,CBMET
17672,WRE
17673,WRE
17674,AFCRL
17675,AFCRL
17676,AFCRL
17678,AFCRL
17679,AFCRL
17680,AFCRL
17681,AFCRL
17682,AFCRL
17683,AFCRL
17684,AFCRL
17685,AFCRL
17686,AFCRL
17687,BRL
17689,BRL
17690,BRL
17691,BRL
17692,BRL
17694,USAF
17695,BAJ
17696,SAND
17697,AN
17708,AEC
17708,SAND
17709,AEC
17709,SAND
17710,LASL
17784,GSFC
17785,GSFC
17786,AFCRL
17788,NRCC
17789,AFCRL
17790,SASK
17791,GSFC
17792,AFCRL
17793,AFCRL
17794,NRL
17796,UAF
17797,SASK
17799,TUC
17802,LARC
17803,USAF
17804,USAF
17805,USAF
17806,USAF
17807,USAF
17808,USAF
17809,USAF
17810,USAF
17811,USAF
17812,USAF
17813,MSFC
17816,CONAE
17818,SAND
17819,SAND
17820,SAND
17821,MSFC
17822,MSFC
17823,USAF
17824,SAND
17825,CONAE
17826,USAF
17827,USAF
17828,USAF
17829,USAF
17830,USAF
17831,USAF
17832,USAF
17833,USAF
17834,USAF
17835,USAF
17836,USAF
17837,USAF
17840,CONAE
17843,CONAE
17844,USAF
17845,USAF
17846,USAF
17847,USAF
17848,USAF
17849,USAF
17850,USAF
17851,USAF
17852,USAF
17853,USAF
17854,USAF
17855,USAF
17856,USAF
17857,USAF
17858,USAF
17859,USAF
17860,USAF
17861,USAF
17862,USAF
17867,USAF
17870,CONAE
17872,NWC
17873,NWC
17874,USAF
17875,USAF
17876,USAF
17877,USAF
17878,USAF
17879,USAF
17880,USAF
17882,CONAE
17889,USAF
17890,CONAE
17891,USAF
17892,USAF
17893,USAF
17894,USAF
17895,USAF
17896,USAF
17897,USAF
17898,USAF
17900,USAF
17905,JMA
17906,JMA
17908,NOTS
17910,PSU
17911,USAF
17912,USAF
17913,USAF
17914,USAF
17915,USAF
17916,USAF
17917,USAF
17918,USAF
17919,USAF
17920,USAF
17921,USAF
17922,USAF
17923,USAF
17924,USAF
17925,USAF
17926,USAF
17927,USAF
17928,USAF
17929,USAF
17930,USAF
17931,USAF
17932,USAF
17933,USAF
17934,USAF
17935,USAF
17936,USAF
17937,USAF
17938,USAF
17939,USAF
17940,USAF
17941,USAF
17942,USAF
17943,USAF
17944,USAF
17945,USAF
17946,USAF
17947,USAF
17948,USAF
17949,USAF
17950,PIHM
17951,AN
17952,WSMR
17953,MSFC
17955,PIHM
17957,USAF
17958,USAF
17959,USAF
17960,USAF
17961,USAF
17962,USAF
17963,USAF
17964,USAF
17965,USAF
17966,PIHM
17967,USAF
17968,USAF
17969,USAF
17972,MSFC
17973,MSFC
17978,USAF
17979,USAF
17980,USAF
17981,USAF
17982,USAF
17983,USAF
17984,USAF
17985,CONAE
17986,INPE
17987,USAF
17989,USAF
17990,USAF
17991,USAF
17992,USAF
17994,PSU
17995,PSU
17996,USAF
17997,USAF
17998,USAF
18000,USAF
18001,USAF
18002,MSFC
18003,MSFC
18008,WSMR
18009,WSMR
18011,WSMR
18012,WSMR
18013,WSMR
18014,WSMR
18015,USN
18016,USAF
18017,USAF
18018,USAF
18019,PSU
18020,CONAE
18021,AN
18022,AN
18023,LARC
18024,CONAE
18025,CONAE
18026,CONAE
18027,CONAE
18028,CONAE
18029,CONAE
18030,INPE
18031,MSFC
18032,INPE
18033,INPE
18034,INPE
18035,INPE
18036,INPE
18037,INPE
18038,INPE
18039,INPE
18040,INPE
18042,INPE
18043,WFF
18044,WFF
18045,WFF
18046,WFF
18047,WFF
18048,WFF
18049,WFF
18050,WFF
18052,WFF
18053,WFF
18054,WFF
18055,WFF
18056,WFF
18057,WFF
18058,WFF
18059,WFF
18060,WFF
18061,WFF
18062,USAF
18063,WFF
18064,WFF
18065,WFF
18066,WFF
18067,WFF
18068,WFF
18069,WFF
18070,WFF
18071,WFF
18072,WFF
18073,USAF
18074,WFF
18075,WFF
18076,WFF
18077,WFF
18078,WFF
18079,WFF
18080,WFF
18081,WFF
18082,WFF
18083,WFF
18084,USAF
18085,WFF
18086,WFF
18087,WFF
18088,WFF
18089,WFF
18090,WFF
18091,WFF
18092,WFF
18093,WFF
18094,WFF
18095,USAF
18096,USAF
18097,USAF
18098,USAF
18099,USAF
18100,USAF
18101,USAF
18102,USAF
18103,ISRO
18107,CONAE
18110,USAF
18111,USAF
18112,USAF
18113,USAF
18114,USAF
18115,USAF
18116,USAF
18117,USAF
18118,USAF
18119,USAF
18120,USAF
18121,USAF
18122,USAF
18123,USAF
18124,USAF
18125,USAF
18127,MNF
18128,CONAE
18129,CONAE
18130,CONAE
18131,USAF
18132,USAF
18133,USAF
18134,USAF
18135,USAF
18136,USAF
18137,USAF
18138,USAF
18139,USAF
18140,CONAE
18141,MSFC
18143,GSFC
18144,CONAE
18145,USAF
18146,USAF
18147,CONAE
18149,USAF
18150,USAF
18151,USAF
18152,USAF
18153,USAF
18154,USAF
18155,USAF
18157,MSFC
18165,PSU
18167,AFCRL
18168,UCW
18170,AN
18171,USAF
18172,USAF
18178,AFCRL
18180,AFCRL
18184,PSU
18185,GSFC
18185,ISRO
18186,GSFC
18186,ISRO
18189,UCW
18190,AFCRL
18191,MSFC
18192,ESSA
18193,MSFC
18195,MSFC
18196,MSFC
18197,MSFC
18198,PSU
18203,ESSA
18205,MSSL
18208,MSSL
18215,MSSL
18217,SU
18222,GSFC
18223,GSFC
18224,UCW
18226,DSRI
18226,MSSL
18237,DSRI
18237,MSSL
18253,AN
18257,UIO
18259,ESSA
18260,ESSA
18261,UCW
18262,AN
18263,UCW
18265,MSSL
18266,AN
18267,MSSL
18382,JMA
18385,ISAS
18398,DASA
18399,DASA
18418,INTA
18421,ISRO
18440,NRL
18442,ISAS
18448,STA
18456,UKMO
18457,JMA
18458,RAE
18461,PIHM
18462,PIHM
18464,PIHM
18480,AFCRL
18481,PSU
18485,UIO
18501,INTA
18503,KPNO
18505,UKMO
18509,LARC
18510,LARC
18511,AFCRL
18512,AFCRL
18513,AFCRL
18514,AFCRL
18518,USAF
18524,ADEL
18532,GSFC
18533,UKMO
18537,USAF
18538,GSFC
18541,SUPA
18552,LARC
18553,LARC
18556,SASK
18557,BREI
18557,KGO
18557,TLS
18563,WSMR
18565,WSMR
18566,WSMR
18576,USAF
18579,LARC
18592,LARC
18609,KYO
18612,MISU
18612,UCL
18613,STA
18614,STA
18616,SUPA
18617,DSRI
18617,UCL
18618,DSRI
18618,UCL
18619,DSRI
18619,UCL
18620,DSRI
18620,UCL
18621,DSRI
18621,UCL
18622,UKMO
18623,UKMO
18624,CNES
18624,CSG
18625,UKMO
18626,UKMO
18627,UKMO
18628,UKMO
18629,UKMO
18630,UKMO
18631,UKMO
18632,UKMO
18636,CNES
18636,CSG
18637,ISAS
18638,STA
18639,UKMO
18640,ONERA
18644,WRE
18645,INTA
18646,AFCRL
18647,TSAO
18648,TSAO
18649,INTA
18649,NASA
18650,INTA
18650,NASA
18651,INTA
18651,NASA
18652,ASL
18653,IIAE
18654,IIAE
18655,IIAE
18657,SECT
18667,AFCRL
18668,UCO
18669,GSFC
18670,AFCRL
18672,RSRS
18673,USAF
18674,USAF
18675,UMN
18676,GSFC
18678,AN
18678,CNET
18679,STA
18680,GSFC
18681,UMN
18682,GCA
18682,UIUC
18683,UCO
18684,GSFC
18685,AN
18685,CNET
18686,AN
18686,CNET
18687,AN
18687,CNET
18689,STA
18690,STA
18691,JHU
18692,UTD
18693,STA
18694,RSRS
18695,UTD
18696,JHU
18697,CRR
18698,NRL
18700,ISAS
18702,OSAKA
18703,GCA
18704,GCA
18705,GCA
18706,GCA
18707,GCA
18708,GCA
18709,GCA
18711,GCA
18712,SHEF
18713,SHEF
18714,UTD
18716,YORK
18719,CNET
18720,UTD
18722,DSRI
18722,UCL
18723,KIEL
