LV_ID,LV_NAME,LV_VARIANT,LV_CLASS,LV_FAMILY_CODE,LV_ALIAS,MIN_STAGE,MAX_STAGE,LENGTH,DIAMETER,LAUNCH_MASS,LEO_CAPACITY,GTO_CAPACITY,TAKEOFF_THRUST,APOGEE,RANGE
1132,Scout D-1,,orbital launch vehicle,ScoutD,,1,4,25,1.14,21.3,183,0,464,10000,
1133,Scout E-1,,orbital launch vehicle,ScoutD,,1,5,25,1.14,20.6,200,0,464,130000,
1134,Scout F-1,,orbital launch vehicle,ScoutD,,1,4,25,1.14,20.6,192,0,464,500,
1135,Scout G-1,,orbital launch vehicle,ScoutD,,1,4,25,1.14,23.8,205,0,464,1000,
1136,Scout II TV,,endoatmoshpheric test/research,Zefiro,,1,1,9,1.14,17,0,0,590,50,
1137,Scout X,,big test rocket,Scout,,1,4,21.6,1.02,16.7,0,0,556,100,
1138,Scout X-1,,orbital launch vehicle,Scout,,1,4,21.6,1.02,16.7,59,0,556,7000,
1139,Scout X-1A,,research rocket,Scout,,1,5,22,1.02,17,0,0,440,220,
1140,Scout X-2,1C,orbital launch vehicle,Scout,,1,4,22,1.02,17,76,0,440,7000,
1141,Scout X-2,,orbital launch vehicle,Scout,,1,4,22,1.02,17,76,0,440,900,
1142,Scout X-2B,,orbital launch vehicle,Scout,,1,4,22,1.02,17,90,0,440,900,
1143,Scout X-2M,,orbital launch vehicle,Scout,,1,4,22,1.02,17,90,0,440,900,
1144,Scout X-3,,orbital launch vehicle,Scout,,1,4,22,1.02,17,87,0,380,900,
1145,Scout X-3A,,research rocket,Scout,,1,5,22,1.02,17,0,0,380,220,
1146,Scout X-3C,,research rocket,Scout,,1,3,22,1.02,17,0,0,380,1300,
1147,Scout X-3M,,orbital launch vehicle,Scout,,1,4,22,1.02,17,90,0,380,900,
1148,Scout X-4,,orbital launch vehicle,Scout,,1,4,22,1.02,17.5,103,0,380,4000,
1149,Scout X-4A,,research rocket,Scout,,1,5,22,1.02,17.5,0,0,380,180,
1150,Scout X-5C,,research rocket,Scout,,1,3,22,1.02,17.5,0,0,380,180,
1151,Scud,,tactical ballistic missile,R-11,,1,1,11.2,.88,5.5,0,0,90,72,
1152,Scud B,,tactical ballistic missile,R-11,,1,1,11.3,.88,6.3,0,0,90,76,300
1153,Scud D,,tactical ballistic missile,Nodong,,1,1,16,1.25,16,0,0,255,150,
1154,Seabee,,research rocket,AerobeeB,,1,1,7,.38,.7,0,0,18,1,
1155,Seagull,,endoatmoshpheric test/research,Unknown,,1,1,,.13,,0,0,,50,
1156,Sejjil,,tactical ballistic missile,Sejjil,,1,2,17.6,1.25,23.6,0,0,255,150,2000
1157,Sejjil-2,,tactical ballistic missile,Sejjil,,1,2,17.6,1.25,23.6,0,0,560,150,2000
1158,Seliger 1,,research rocket,Seliger,,1,1,3.4,.6,.5,0,0,49,52,
1159,Seliger 2,,research rocket,Seliger,,1,2,6,.6,1.5,0,0,49,80,
1160,Seliger 3,,research rocket,Seliger,,1,3,12.8,.6,3,0,0,49,120,
1161,Sergeant,2R,research rocket,Sergeant,,0,1,5.1,.79,2.3,0,0,220,80,
1162,Sergeant,,research rocket,Sergeant,,1,1,5.1,.79,2.3,0,0,220,80,
1163,Sergeant 5-stage,,endoatmospheric research test vehicle,Sergeant,,1,5,14,.79,,0,0,230,35,
1164,Sergeant Hydac,,research rocket,Sergeant,,1,2,13.8,.79,4.8,0,0,,500,
1165,Shadow 1,,exoatmospheric weather rocket,SuperLoki,,1,1,3.3,.102,0,0,0,18,90,
1166,Shahab 1,,tactical ballistic missile,R-11,,1,1,11.3,.88,6.3,0,0,90,76,300
1167,Shahab 2,,tactical ballistic missile,R-11,,1,1,11.3,.88,6.1,0,0,90,76,500
1168,Shahab 3,,tactical ballistic missile,Nodong,,1,1,15.6,1.25,16,0,0,255,150,2000
1169,Shaheen 1,,tactical ballistic missile,DF-15,,1,1,9.1,1,6.2,0,0,,100,750
1170,Shaheen 1A,,tactical ballistic missile,DF-15,,1,1,9.1,1,6.2,0,0,,100,750
1171,Shaheen 2,,missile,DF-21,,1,2,18,1.4,25,0,0,,300,2000
1172,Shaheen 3,,missile,DF-21,,1,2,18,1.4,25,0,0,,300,2000
1173,Shaviyt,,orbital launch vehicle,Jericho,,1,3,17,1.35,26,200,0,610,1400,
1174,Shaviyt 1,,orbital launch vehicle,Jericho,,1,3,18,1.35,30,230,0,610,1400,
1175,Shian Quxian 1S,,tactical ballistic missile,DF-11,,1,1,8.4,.88,4.6,0,0,90,150,300
1176,Short Al Hussein,,tactical ballistic missile,R-11,,1,1,11.6,.88,6.3,0,0,90,150,600
1177,Shotput,,big test rocket,Sergeant,,0,2,9.9,.79,5.1,0,0,220,400,
1178,Shourya,,research rocket,K-15,,1,2,10,.74,6.2,0,0,,200,600
1179,Shtil',,missile,R-29,,1,3,14.8,1.9,40.3,0,0,682,1000,8300
1180,Shtil'-1,,orbital launch vehicle,R-29,,1,3,14.8,1.9,40,430,0,810,1000,
1181,Sidewinder-Arcas,,research rocket,Sidewinder,,1,2,4.3,.13,.08,0,0,,90,
1182,Sidewinder-Raven,,exoatmospheric weather rocket,Sidewinder,,1,2,5.2,.13,.1,0,0,,112,
1183,Silver Sparrow,,tactical ballistic missile,BlackSparrow,,0,1,8.4,.53,3.1,0,0,,100,
1184,Simorgh,,orbital launch vehicle,Unha,,1,2,27,2.4,85,50,0,1000,2000,
1185,Sineva,,missile,R-29,,1,3,14.8,1.9,40.3,0,0,682,1000,8300
1186,Sirocco,,endoatmospheric weather rocket <80 km,Sirocco,,1,1,3.9,.14,.1,0,0,,60,
1187,Skorost',,missile,Topol,,1,2,18,1.8,45,0,0,890,1000,1050
1188,Skua,,endoatmospheric weather rocket <80 km,Skua,,0,1,2.2,.13,0,0,0,,70,
1189,Skua 2,,research rocket,Skua,,0,1,2.8,.13,.1,0,0,,100,
1190,Skua 3,,research rocket,Skua,,0,1,2.8,.13,.1,0,0,,120,
1191,Skua 4,,research rocket,Skua,,0,1,2.8,.13,.1,0,0,,120,
1192,Skybolt ALBM,,endoatmospheric rocket,Skybolt,,1,2,12,.91,5.1,0,0,111,390,1200
1193,Skylark,1,research rocket,Raven,,1,1,7.5,.44,1.1,0,0,44,150,
1194,Skylark,2,research rocket,Raven,,1,1,7.5,.44,1.1,0,0,44,150,
1195,Skylark,2C,research rocket,Raven,,1,2,9.1,.44,1.4,0,0,80,200,
1196,Skylark,5,research rocket,Raven,,1,1,7.5,.44,1.1,0,0,44,110,
1197,Skylark,5C,research rocket,Raven,,1,2,9.1,.44,1.4,0,0,80,200,
1198,Skylark,7,research rocket,Raven,,1,1,7.5,.44,1.1,0,0,44,140,
1199,Skylark,7C,research rocket,Raven,,1,2,9.1,.44,1.4,0,0,80,200,
1200,Skylark 1,,research rocket,Raven,,1,1,10.8,.44,1.2,0,0,50,125,
1201,Skylark 10A,,research rocket,Raven,,1,2,6,.44,.8,0,0,130,270,
1202,Skylark 12,,research rocket,Raven,,1,3,13,.44,2.1,0,0,191,750,
1203,Skylark 12 AC,,research rocket,Raven,,1,3,13,.44,2.1,0,0,191,830,
1204,Skylark 2,,research rocket,Raven,,1,2,12.7,.44,1.5,0,0,80,190,
1205,Skylark 2 AC,,research rocket,Raven,,1,2,12.7,.44,1.5,0,0,80,190,
1206,Skylark 3,,research rocket,Raven,,1,2,12.7,.44,1.7,0,0,80,210,
1207,Skylark 3 AC,,research rocket,Raven,,1,2,12.7,.44,1.7,0,0,80,210,
1208,Skylark 4,,research rocket,Raven,,1,2,13.2,.44,1.9,0,0,191,240,
1209,Skylark 4 AC,,research rocket,Raven,,1,2,13.2,.44,1.9,0,0,191,240,
1210,Skylark 6,,research rocket,Raven,,1,2,13.2,.44,1.9,0,0,191,270,
1211,Skylark 6 AC,,research rocket,Raven,,1,2,13.2,.44,1.9,0,0,191,270,
1212,Skylark 7,,research rocket,Raven,,1,2,12.2,.44,2.1,0,0,191,270,
1213,Skylark 7 AC,,research rocket,Raven,,1,2,12.2,.44,2,0,0,191,270,
1214,Snark,,cruise missile,Snark,,1,1,21.3,1.4,22.5,0,0,,10,
1215,Sonda 1,,endoatmospheric weather rocket <80 km,Sonda,,1,2,4.5,.11,.1,0,0,27,65,
1216,Sonda 2,,research rocket,Sonda,,1,1,5.6,.3,.4,0,0,36,180,
1217,Sonda 3,M1,research rocket,Sonda3,,1,2,8,.56,1.4,0,0,102,600,
1218,Sonda 3,M2,research rocket,Sonda3,,1,2,8,.56,1.4,0,0,102,600,
1219,Sonda 3,,research rocket,Sonda3,,1,2,8,.56,1.5,0,0,102,600,
1220,Sonda 4,,research rocket,S-40,,1,2,11,1.01,7.2,0,0,203,800,
1221,Sounding Rocket,,research rocket,NSPOB,,1,2,8,.55,2,0,0,,200,
1222,Soyuz 11A510,,orbital launch vehicle,R-7,,1,2,37.9,2.95,280.7,3600,0,4054,250,
1223,Soyuz 11A511,,orbital launch vehicle,R-7,,1,3,50,2.95,300,6500,0,4054,400,
1224,Soyuz 11A511L,,orbital launch vehicle,R-7,,1,3,50,2.95,300,6500,0,4054,400,
1225,Soyuz 11A511M,,orbital launch vehicle,R-7,,1,3,50,2.95,300,6500,0,4054,400,
1226,Soyuz-2-1A,Fregat,orbital launch vehicle,R-7,,1,4,50.7,2.95,313,7600,0,4146,500,
1227,Soyuz-2-1A,,orbital launch vehicle,R-7,,1,3,50.7,2.95,313,7600,0,4146,500,
1228,Soyuz-2-1B,Fregat,orbital launch vehicle,R-7,,1,4,50.7,2.95,313,7600,0,4146,500,
1229,Soyuz-2-1B,,orbital launch vehicle,R-7,,1,3,50.7,2.95,313,7600,0,4146,500,
1230,Soyuz-2-1V,Volga,orbital launch vehicle,Blok-A,,1,3,41.1,2.95,160,2800,0,,,
1231,Soyuz-2-1V,,orbital launch vehicle,Blok-A,,1,2,41.1,2.95,160,2800,0,,,
1232,Soyuz-FG,Fregat,orbital launch vehicle,R-7,,1,4,46,2.95,308,7200,0,4146,500,
1233,Soyuz-FG,,orbital launch vehicle,R-7,,1,3,46,2.95,308,7200,0,4146,500,
1234,Soyuz-ST-A,Fregat,orbital launch vehicle,R-7,,1,4,50.7,2.95,313,7600,0,4146,500,
1235,Soyuz-ST-A,,orbital launch vehicle,R-7,,1,3,50.7,2.95,313,7600,0,4146,500,
1236,Soyuz-ST-B,Fregat,orbital launch vehicle,R-7,,1,4,50.7,2.95,313,7600,0,4146,500,
1237,Soyuz-ST-B,,orbital launch vehicle,R-7,,1,3,50.7,2.95,313,7600,0,4146,500,
1238,Soyuz-U,,orbital launch vehicle,R-7,,1,3,50.7,2.95,310,7200,0,4032,500,
1239,Soyuz-U-PVB,Fregat,orbital launch vehicle,R-7,,1,4,42.5,2.95,308,5000,0,4146,500,
1240,Soyuz-U-PVB,Ikar,orbital launch vehicle,R-7,,1,4,43.4,2.95,305,4100,0,4032,500,
1241,Soyuz-U-PVB,,orbital launch vehicle,R-7,,1,3,50.7,2.95,310,7200,0,4032,500,
1242,Soyuz-U2,,orbital launch vehicle,R-7,,1,3,50.7,2.95,310,7200,0,4062,500,
1243,Space Shuttle,,orbital launch vehicle,SRB,,1,3,38.1,8.4,2040,24400,0,28200,600,
1244,SpaceLoft XL,,research rocket,SpaceLoft,,1,1,6.1,.27,.4,0,0,,100,
1245,Spaceship One,,research rocket,SS1,,0,1,5,1.5,4,0,0,,130,
1246,Spaceship Two,,research rocket,SS2,,0,1,18.3,2.3,9.7,0,0,,130,
1247,Sparoair I,,research rocket,Sparrow,,0,2,3.7,.2,.1,0,0,35,100,
1248,Sparoair II,,research rocket,Sparrow,,0,2,3.9,.2,.1,0,0,35,100,
1249,Sparoair III,,research rocket,Sparrow,,0,2,3.9,.2,.14,0,0,35,100,
1250,Sparrow Arcas,,research rocket,Sparrow,,1,2,3.8,.2,.1,0,0,35,175,
1251,Spartan ABM,,missile,Spartan,,1,3,16.8,1.09,13.2,0,0,2000,560,740
1252,Sprint ABM,,endoatmospheric rocket,Sprint,,1,2,8.2,1.37,3.4,0,0,3000,30,
1253,Sputnik 11A59,,orbital launch vehicle,R-7,,1,2,34.5,2.95,275.3,2250,0,4020,1500,
1254,Sputnik 8A91,,orbital launch vehicle,R-7,,1,2,29.2,2.95,268.6,500,0,3806,1500,
1255,Sputnik 8K71PS,,orbital launch vehicle,R-7,,1,2,29.2,2.95,265,500,0,3904,1500,
1256,Squirt,,endoatmospheric rocket,Squirt,,1,2,8.2,1.37,3.4,0,0,3000,1,
1257,Stable Super Loki,,exoatmospheric weather rocket,SuperLoki,,1,1,3.3,.102,0,0,0,18,90,
1258,Starbird,,research rocket,Talos,,1,4,17.5,.76,7.4,0,0,,500,
1259,Start,,orbital launch vehicle,Topol,,1,6,28.9,1.8,60,650,0,890,1000,
1260,Start-1,,orbital launch vehicle,Topol,,1,5,22.7,1.8,47,500,0,890,1000,
1261,Start-1.2,,orbital launch vehicle,Topol,,1,5,22.7,1.8,47,500,0,890,1000,
1262,Storm,,missile,Sergeant,,1,2,,.79,6,0,0,,200,
1263,Storm-2,,missile,SR19,,1,1,9.9,1.32,10,0,0,267,200,600
1264,Stratos II+,,research rocket,Stratos2,,1,1,7,.2,.19,0,0,8,50,
1265,Strela,,orbital launch vehicle,UR-100N,,1,3,29.2,2.5,105,1400,0,,500,
1266,Strongarm,1,research rocket,HJ,,1,4,17.1,.58,3.3,0,0,365,1000,
1267,Strongarm,,research rocket,HJ,,1,5,17.1,.58,3.3,0,0,365,1000,
1268,Strypi,,research rocket,Sergeant,,0,1,,.79,,0,0,,200,
1269,Strypi II,,research rocket,Sergeant,,0,1,11.3,.79,5.5,0,0,586,208,
1270,Strypi IIAR,,research rocket,Sergeant,,0,1,,.79,,0,0,586,250,
1271,Strypi IIR,,research rocket,Sergeant,,0,1,11.3,.79,5.5,0,0,586,208,
1272,Strypi IV,,research rocket,Sergeant,,0,2,9.3,.79,,0,0,586,500,
1273,Strypi IVA,,research rocket,Sergeant,,0,2,9.3,.79,,0,0,586,500,
1274,Strypi IVR,,research rocket,Sergeant,,0,2,9.3,.79,,0,0,586,500,
1275,Strypi IX,,research rocket,Sergeant,,1,2,,.79,,0,0,,200,
1276,Strypi VI,,research rocket,Sergeant,,0,3,,.79,,0,0,,200,
1277,Strypi VIIAR,,research rocket,Sergeant,,0,3,,.79,,0,0,,200,
1278,Strypi VIIR,,research rocket,Sergeant,,0,3,11.2,.79,4.6,0,0,499,170,
1279,Strypi XI,,research rocket,Sergeant,,0,3,,.79,,0,0,,120,
1280,Strypi XIIR,,research rocket,Sergeant,,0,2,16,1.02,13.5,0,0,430,500,
1281,Super Arcas,,exoatmospheric weather rocket,Arcas,,1,1,2.7,.11,0,0,0,1,100,
1282,Super Chief I,,research rocket,Talos,,1,2,14.7,.76,4.7,0,0,516,300,
1283,Super Chief II,,research rocket,Talos,,1,2,14.7,.76,4.7,0,0,516,300,
1284,Super Loki,,exoatmospheric weather rocket,SuperLoki,,1,1,3.3,.102,0,0,0,18,90,
1285,Super Strypi,,orbital launch vehicle,LEO-46,,1,3,20.6,1.17,24,300,0,,250,250
1286,Swik A,,research rocket,Sergeant,,0,2,11,.79,5.9,0,0,,1200,
1287,T-7,,endoatmospheric weather rocket <80 km,T-7,,0,1,9.6,.45,1.1,0,0,,60,
1288,T-7/GF-01A,,research rocket,T-7,,0,2,10,.45,1.5,0,0,,311,
1289,T-7A,,research rocket,T-7,,0,1,10.3,.45,1.1,0,0,,115,
1290,T-7A-S,,research rocket,T-7,,0,1,10.3,.45,1.2,0,0,,100,
1291,T-7A-S2,,research rocket,T-7,,0,1,10,.45,1.3,0,0,,100,
1292,T-7M,,endoatmoshpheric test/research,T-7,,0,1,5.3,.45,.2,0,0,2,10,
1293,THAAD,1,tactical ballistic missile,THAAD,,1,1,6.2,.34,.9,0,0,,100,
1294,THAAD,,tactical ballistic missile,THAAD,,1,1,6.2,.34,.9,0,0,,100,
1295,TR-1,,research rocket,TR-1,,1,1,14.3,1.13,11.8,0,0,608,80,
1296,TR-1A,,research rocket,TR-1,,1,1,13.4,1.13,10.3,0,0,608,270,
1297,TT-200,,research rocket,TT-210,,1,1,6,.2,.2,0,0,,100,
1298,TT-210,,research rocket,TT-210,,1,1,6,.21,.2,0,0,,100,
1299,TT-500,,research rocket,JCR,,1,2,10.5,.5,2.2,0,0,,200,
1300,TT-500A,,research rocket,JCR,,1,2,10.5,.5,2.2,0,0,,290,
1301,Tacite,,rocket test vehicle,Stromboli,,1,1,7.8,.56,2,0,0,170,150,
1302,Talos,,endoatmospheric rocket,Talos,,1,1,9.8,.76,3.5,0,0,,20,
1303,Talos Castor,,research rocket,Talos,,1,2,16.9,.76,8.2,0,0,,300,
1304,Talos Sergeant Hydac,,research rocket,Talos,,1,3,17.3,.76,6.1,0,0,,500,
1305,Talos Terrier,,research rocket,Talos,,1,2,10,.76,,0,0,,12,
1306,Talos Terrier Oriole,,research rocket,Talos,,1,3,19.8,.76,,0,0,,12,
1307,Talos Terrier Peregrine,,research rocket,Talos,,1,3,14,.46,1,0,0,,500,
1308,Tandem Double Deacon,,endoatmospheric research test vehicle,Deacon,,1,2,10,.15,.1,0,0,54,20,
1309,Tater,,endoatmospheric research test vehicle,Talos,,1,3,12.3,.76,,0,0,,5,
1310,Taurion,,endoatmoshpheric test/research,HJ,,1,1,5,.58,1.5,0,0,7,2,
1311,Tauro,,research rocket,Rigel,,1,2,7.7,.28,1.2,0,0,,150,
1312,Taurus,S,endoatmoshpheric test/research,HJ,,1,1,5,.58,1.5,0,0,457,10,
1313,Taurus 1110,,orbital launch vehicle,MX,ARPA Taurus,1,4,27.9,2.35,73,1320,0,1711,1000,
1314,Taurus 2110,,orbital launch vehicle,MX,,1,4,27.9,2.35,73,1380,0,1711,1000,
1315,Taurus 2210,,orbital launch vehicle,MX,,1,4,29.7,2.35,73,1380,0,1711,1000,
1316,Taurus 3110,,orbital launch vehicle,MX,,1,4,31.6,2.35,73,1380,0,1711,1000,
1317,Taurus 3210,,orbital launch vehicle,MX,,1,4,31.6,2.35,73,1380,0,1711,1000,
1318,Taurus Nike Tomahawk,,research rocket,HJ,,1,3,12,.58,2.2,0,0,457,700,
1319,Taurus Orion,,research rocket,HJ,,1,2,10.1,.58,2,0,0,457,200,
1320,Taurus Tomahawk,,research rocket,HJ,,1,2,9.4,.58,1.6,0,0,457,550,
1321,Temp,,missile,Temp,,1,1,12.4,1.01,9.7,0,0,,150,900
1322,Temp-2S,,missile,Temp-2S,,1,3,18.5,1.79,41.5,0,0,,1000,1050
1323,Temp-S,,missile,Temp,,1,1,12.4,1.01,9.3,0,0,,150,900
1324,Terrapin,,research rocket,Deacon,,1,2,4.5,.16,.1,0,0,15,140,
1325,Terrier,,endoatmoshpheric test/research,Terrier,,1,1,6,.46,1.3,0,0,258,30,
1326,Terrier ASAS,,endoatmospheric rocket,Terrier,,1,2,12,.46,1.3,0,0,258,275,
1327,Terrier ASROC Cajun,,research rocket,Terrier,,1,3,11,.46,1.4,0,0,258,100,
1328,Terrier Asp,,research rocket,Terrier,,1,2,10,.46,1.1,0,0,258,100,
1329,Terrier Asp IV,,research rocket,Terrier,,1,2,10,.46,1.1,0,0,258,100,
1330,Terrier Hydac,,research rocket,Terrier,,1,2,10,.46,,0,0,258,500,
1331,Terrier Imp Malemute,1,research rocket,Terrier,,1,2,12.7,.46,1.6,0,0,258,500,
1332,Terrier Imp Malemute,2,research rocket,Terrier,,1,2,12.7,.46,1.6,0,0,258,500,
1333,Terrier Imp Malemute,,research rocket,Terrier,,1,2,12.7,.46,1.6,0,0,258,500,
1334,Terrier Improved Orion,,research rocket,Terrier,,1,2,12.8,.46,1.3,0,0,258,300,
1335,Terrier LEAP,,endoatmospheric rocket,Terrier,,1,3,10,.46,1.3,0,0,258,30,
1336,Terrier Lynx,,research rocket,Terrier,,1,2,9,.46,1.3,0,0,258,200,
1337,Terrier Malemute,,research rocket,Terrier,,1,2,12.7,.46,1.6,0,0,258,500,
1338,Terrier Mk 12 Imp Orion,,research rocket,Terrier,,1,2,12.8,.46,1.3,0,0,258,300,
1339,Terrier Mk 70 Imp Orion,,research rocket,Terrier,,1,2,12.8,.46,1.3,0,0,258,300,
1340,Terrier Mk 70 Oriole,,research rocket,Terrier,,1,2,11,.46,1,0,0,258,370,
1341,Terrier Mk 70 Orion,,research rocket,Terrier,,1,2,12.8,.46,1.3,0,0,258,300,
1342,Terrier Mk 70 Peregrine,,research rocket,Terrier,,1,2,17,.46,2.2,0,0,,300,
1343,Terrier Nike,,endoatmospheric rocket,Terrier,,1,2,9.8,.46,1.1,0,0,258,2,
1344,Terrier Oriole,,research rocket,Terrier,,1,2,11,.46,1,0,0,258,370,
1345,Terrier Orion,,research rocket,Terrier,,1,2,12.8,.46,1.3,0,0,258,300,
1346,Terrier Recruit,,research rocket,Terrier,,1,2,5,.46,1,0,0,258,10,
1347,Terrier Sandhawk,,research rocket,Terrier,,1,2,11.4,.46,,0,0,258,430,
1348,Terrier Terrier Oriole,,research rocket,Terrier,,1,3,14,.46,1,0,0,258,370,
1349,Terrier Tomahawk,,research rocket,Terrier,,1,2,9,.46,1.1,0,0,258,300,
1350,Terrier Viper I,,research rocket,Terrier,,1,2,8,.42,.6,0,0,217,80,
1351,Terrier/551,,research rocket,Terrier,,1,2,8.4,.46,1.3,0,0,258,450,
1352,Thor Able,,missile,Thor,,1,2,24.8,2.44,48.3,0,0,668,1600,
1353,Thor Able I,,orbital launch vehicle,Thor,,1,3,26.9,2.44,52,50,0,710,100000,
1354,Thor Able II,M1,orbital launch vehicle,Thor,,1,3,27.8,2.44,52,50,0,668,1600,
1355,Thor Able II,,missile,Thor,,1,2,27.3,2.44,52,,0,668,1600,
1356,Thor Able III,,orbital launch vehicle,Thor,,1,3,27.4,2.44,52,100,0,668,100000,
1357,Thor Able IV,,orbital launch vehicle,Thor,,1,3,27.2,2.44,52,100,0,668,400000,
1358,Thor Ablestar,2,orbital launch vehicle,Thor,,1,2,23.8,2.44,53,150,0,756,1500,
1359,Thor Ablestar,,orbital launch vehicle,Thor,,1,2,23.5,2.44,53,150,0,668,1500,
1360,Thor Agena A,,orbital launch vehicle,Thor,,1,2,24,2.44,53.1,250,0,670,1000,
1361,Thor Agena B,,orbital launch vehicle,Thor,,1,2,23.4,2.44,56.5,,0,670,1000,
1362,Thor Agena D,,orbital launch vehicle,Thor,,1,2,23.4,2.44,56.5,,0,743,5500,
1363,Thor Burner 1,,orbital launch vehicle,Thor,,1,2,23,2.44,50,200,0,668,1000,
1364,Thor Burner 2,,orbital launch vehicle,Thor,,1,2,22.4,2.44,50,500,0,750,1000,
1365,Thor Burner 2A,,orbital launch vehicle,Thor,,1,3,23,2.44,50,500,0,750,1000,
1366,Thor DM-18,,missile,Thor,,1,1,19.8,2.44,48.5,0,0,710,520,
1367,Thor DM-18A,,missile,Thor,,1,1,19.4,2.44,48.9,0,0,668,520,
1368,Thor DM-18C,,missile,Thor,,1,1,22,2.44,48.5,0,0,734,500,
1369,Thor DSV-2D,,big test rocket,Thor,,1,1,21.7,2.44,50,0,0,743,1500,
1370,Thor DSV-2E,,missile,Thor,,1,1,19.4,2.44,49.3,0,0,668,500,
1371,Thor DSV-2F,,rocket test vehicle,Thor,,1,1,20.8,2.44,50,0,0,668,50,
1372,Thor DSV-2G,,rocket test vehicle,Thor,,1,2,26.9,2.44,55,0,0,668,75,
1373,Thor DSV-2J,,missile,Thor,,1,1,19.4,2.44,55,0,0,668,1500,
1374,Thor DSV-2U,,orbital launch vehicle,Thor,,1,2,23,2.44,49.5,500,0,750,1000,
1375,Thor Delta,,orbital launch vehicle,Thor,,1,3,27.5,2.44,50.7,226,0,734,100000,
1376,Thor Delta A,,orbital launch vehicle,Thor,,1,3,27.5,2.44,51,250,0,756,100000,
1377,Thor Delta B,,orbital launch vehicle,Thor,,1,3,27.5,2.44,51.8,370,0,756,40000,
1378,Thor Delta C,,orbital launch vehicle,Thor,,1,3,27.5,2.44,52,400,81,756,100000,
1379,Thor Delta C1,,orbital launch vehicle,Thor,,1,3,27.5,2.44,52,400,81,756,1000,
1380,Thor Delta D,,orbital launch vehicle,Thor,,0,3,27.5,2.44,64.7,450,104,756,40000,
1381,Thor Delta E,,orbital launch vehicle,Thor,,0,3,28,2.44,68,540,150,1450,400000,
1382,Thor Delta E1,,orbital launch vehicle,Thor,,0,3,28,2.44,68,540,150,1450,400000,
1383,Thor Delta G,,orbital launch vehicle,Thor,,0,2,28,2.44,65,,0,1590,400,
1384,Thor Delta J,,orbital launch vehicle,Thor,,0,3,28,2.44,65,,260,1590,6000,
1385,Thor Delta L,,orbital launch vehicle,Thor,,0,3,34,2.44,89.9,,300,1590,400000,
1386,Thor Delta M,,orbital launch vehicle,Thor,,0,3,32.4,2.44,91,,355,1590,40000,
1387,Thor Delta M6,,orbital launch vehicle,Thor,,0,3,32.4,2.44,103.7,,450,2411,400000,
1388,Thor Delta N,,orbital launch vehicle,Thor,,0,2,33,2.44,90,,,1590,1500,
1389,Thor Delta N6,,orbital launch vehicle,Thor,,0,2,33,2.44,102.9,,,2411,1500,
1390,Thor MG-18,,orbital launch vehicle,Thor,,1,2,23,2.44,50,200,0,668,1000,
1391,Thor SLV-2 Agena B,,orbital launch vehicle,Thor,,1,2,27.2,2.44,56.5,,0,756,1000,
1392,Thor SLV-2 Agena D,,orbital launch vehicle,Thor,,1,2,27.2,2.44,56.5,,0,756,1000,
1393,Thor SLV-2A Agena B,,orbital launch vehicle,Thor,,0,2,27.2,2.44,67.8,,0,1475,2000,
1394,Thor SLV-2A Agena D,,orbital launch vehicle,Thor,,0,2,27.2,2.44,67.8,,0,1475,1000,
1395,Thorad SLV-2G Agena D,,orbital launch vehicle,Thor,,0,2,32.9,2.44,91.4,1500,0,1444,1000,
1396,Thorad SLV-2H Agena D,,orbital launch vehicle,Thor,,0,2,32.9,2.44,91.4,1500,0,1444,1000,
1397,Tianying-3C,,research rocket,Tianying,,1,1,6.4,.45,1.1,0,0,,200,
1398,Tianying-3E,,research rocket,Tianying,,1,1,6.4,.45,1.1,0,0,,200,
1399,Tianying-3F,,research rocket,Tianying,,1,2,9.1,.45,1.6,0,0,,320,
1400,Tibere,,rocket test vehicle,Stromboli,,1,3,14.2,.56,4.6,0,0,170,1000,
1401,Tiny Tim,,endoatmoshpheric test/research,WAC,,1,1,2.4,.3,.1,0,0,,10,
1402,Titan 23B,,orbital launch vehicle,Titan,,1,3,45,3.05,165,3600,,2300,1000,
1403,Titan 24B,,orbital launch vehicle,Titan,,1,3,45,3.05,170,3600,,2410,1000,
1404,Titan 33B,,orbital launch vehicle,Titan,,1,3,45,3.05,185,3600,,2300,40000,
1405,Titan 34B,,orbital launch vehicle,Titan,,1,3,45.5,3.05,188.5,3600,0,2410,40000,
1406,Titan 34D,,orbital launch vehicle,Titan,,0,2,50,3.05,723.5,15350,0,11280,40000,
1407,Titan 34D/IUS,,orbital launch vehicle,Titan,,0,4,52.4,3.05,725,0,5000,11280,40000,
1408,Titan 34D/Transtage,,orbital launch vehicle,Titan,,0,3,50,3.05,720,0,5000,11280,40000,
1409,Titan 401A/Centaur,,orbital launch vehicle,Titan,,0,3,63.1,3.05,868,0,,14200,40000,
1410,Titan 401B/Centaur,,orbital launch vehicle,Titan,,0,3,62.2,3.05,939,0,9000,15000,400000,
1411,Titan 402A/IUS,,orbital launch vehicle,Titan,,0,4,54,3.05,910,0,,14200,40000,
1412,Titan 402B/IUS,,orbital launch vehicle,Titan,,0,4,54,3.05,925,0,,15000,40000,
1413,Titan 403A,,orbital launch vehicle,Titan,,0,2,54,3.05,906,17700,0,14200,1000,
1414,Titan 403B,,orbital launch vehicle,Titan,,0,2,54,3.05,910,21680,0,15000,1000,
